o_n,o_d,a_n,a_d,period
34401,43714,2278,19775,17355
4137,9125,819,3511,1963
8038,49923,29235,38596,10922
35218,23177,95458,51511,223323
12659,7693,45183,157,74608
10,9,90201,43531,148591
63498,97835,10875,2393,8612
4847,2143,85867,79971,375090
35465,80516,91438,85947,78133
85166,40407,12833,72882,180662
12473,7924,11684,15115,42184
33077,24641,29353,29618,79160
39989,33820,3611,99746,122210
36367,29445,13113,9523,27957
21771,4768,23869,92813,532778
1165,658,55743,2833,103709
3823,18981,45199,94147,28066
16493,9872,25323,27895,88910
44296,49227,23584,51369,67445
41861,49409,714,1069,1510
51554,16399,89021,21016,345926
95016,68975,77141,45689,169204
2447,1119,33181,27853,133468
547,459,12067,23537,42430
6031,8071,53339,77476,97751
83692,85789,22563,286,22291
29497,21010,8713,7454,22698
9275,5028,27562,30209,106568
18464,13843,79723,61153,187902
9089,5302,44389,66768,190552
2671,237,41281,38417,898200
9817,5520,77593,9289,154514
14735,23838,15038,7683,14045
22693,3499,82469,18378,654050
33863,28866,45865,44427,105922
55569,57886,35575,32641,65486
59058,45637,13891,8908,29504
18859,53511,42428,65471,38027
6239,14985,18382,8919,11367
193,220,17060,3197,17771
7003,5749,18215,24539,52080
45750,40711,58895,51056,123560
55489,74370,8044,12965,15675
86501,33261,16469,2023,48092
301,1899,37854,2903,6461
49109,24744,67093,89301,310393
4624,2483,95299,32560,238107
39839,32552,83339,14170,119338
5819,3534,25,21,76
33052,22085,74033,93684,251002
21155,43494,6987,17948,12128
25901,17321,15943,7467,35006
15343,32806,26137,75000,47300
61423,39461,5627,9619,23731
7165,4568,32825,24788,90367
34714,17889,26089,13054,75958
54694,39161,76919,42592,166914
36339,30161,3654,6149,11811
4930,16123,7493,18368,7908
36392,97463,21392,33247,20402
72741,46706,37655,5014,66453
85727,15764,24593,13503,207172
15707,12302,96275,57883,196827
5387,6137,38916,49553,77658
13099,10314,55991,8132,81437
23668,62329,20703,42217,23892
45137,28061,12869,26381,63135
25005,5177,70001,30804,486890
677,616,15224,22293,41232
52813,42894,8597,25774,42320
60477,47099,70961,38326,140329
15982,33161,26053,24638,24431
99455,69297,57988,10063,97667
575,13166,76003,25608,4438
70522,97405,79535,6694,62430
29215,21409,57992,2569,82642
34908,47875,32519,1183,24574
48897,11743,23591,42292,274332
26675,14823,12663,6163,33878
96582,92119,20847,36194,59804
24025,7578,83881,12657,306061
22457,7961,40370,21621,174869
45783,24694,19761,54664,137985
11420,9969,50999,19353,80591
5667,16840,19256,8309,9277
47734,24815,57937,98674,301256
22445,10331,22961,51127,160962
96347,23150,39919,17827,240331
7399,3966,5401,1729,13302
22415,24871,649,1205,1671
32267,30533,7257,28928,38240
16780,17991,5265,349,5236
36284,79805,34856,31439,30142
27307,23127,52577,83296,160431
92976,31757,40802,34479,220403
701,483,86083,78266,238528
60235,17993,18493,79192,327019
59173,98709,14812,13375,16897
25791,63485,9643,34486,17928
75461,69368,73977,69842,156451
44839,95985,3570,72341,35461
27154,82259,33691,30825,21297
82355,94782,12881,24185,32207
95717,40032,86435,72404,379786
13747,71884,36789,7459,8462
12288,16777,99281,29377,94233
77026,50747,61813,78699,213275
14619,8696,11548,3015,24482
39044,2511,24216,8159,503405
1616,827,71127,88019,310979
5789,6203,84264,93509,165909
79595,8317,10726,58651,663949
22311,14309,45289,58869,162406
13524,8635,5579,2458,12587
22701,93407,5432,64847,17080
41111,84341,33178,27627,29639
24029,30200,13549,44601,46268
31329,13471,11783,32236,102374
30089,31379,7025,8958,15326
3383,53829,31826,40887,4570
39719,36196,72259,83285,170684
394,3755,60585,916,6453
80971,49559,31529,75598,175028
84396,73207,46771,18338,75060
21288,49081,34399,26567,26442
59653,76567,8309,5015,10381
49929,21644,88355,86327,402961
15185,64846,15666,76537,21591
84839,37852,9412,36913,103830
17527,4304,1530,469,8140
3593,1820,463,948,2786
18015,8099,10517,9227,43918
71245,69036,41815,45873,90493
1833,15104,13623,78346,11161
577,22596,34741,46708,2080
7645,5427,99857,18764,167101
16825,55997,34821,46285,24369
21354,24541,10618,68319,68686
21923,52917,30889,76132,44338
44998,2307,39867,45695,1668886
40953,65755,27830,15651,27080
21143,15554,10061,97125,145701
43321,92738,98173,21295,55807
16285,28003,38720,34623,42652
37598,43971,32213,32430,55274
1231,43141,37381,34066,2039
2994,5843,15087,8276,11971
43422,31807,71279,2749,101061
337,300,82857,75025,177355
8020,5473,3521,23095,39002
5493,3979,2919,39436,58471
50060,52317,71272,49331,115400
15434,63023,75478,60679,33344
43897,39171,44994,4141,55063
44977,23711,24812,95449,228121
2435,11454,24526,3427,5942
61653,87520,76282,4581,56964
47151,20348,26330,16293,98767
93437,19352,22458,23363,221237
65337,87089,54506,58373,84686
13367,8843,3325,26808,45549
93083,64409,8905,35681,64435
27763,24999,16727,39601,62556
165,139,257,3523,4487
1022,45051,25677,3022,651
29987,15060,93538,68805,323252
69742,83233,823,20031,17474
49911,27701,4744,4217,16146
14207,7657,45313,28207,136411
1685,59237,2397,3140,158
1861,400,49598,13219,292256
30439,6085,98107,21636,598990
7603,5193,21478,13141,50685
3390,7073,34097,9410,20853
2627,16419,39679,2642,6771
8527,6439,84090,86891,226426
29776,16197,46643,48135,174236
29243,72868,35617,6439,16878
8189,743,14023,39894,594248
17651,9273,32336,84273,221964
78853,50428,40784,27829,107288
8401,22758,92897,1233,34748
8345,32456,25486,25229,13039
16733,22534,6774,33161,29655
4302,2263,68113,60875,245208
59896,87187,50343,35704,59113
20601,67882,16923,86498,31386
77321,79751,19511,12583,31116
58837,32371,95103,71467,302755
28165,6613,13037,15618,122043
63472,42679,21942,2165,35852
12647,6153,49705,851,103914
9014,5231,42671,14911,99225
31736,64065,27936,12355,19959
6189,4643,7835,2629,13948
68699,99629,54679,99383,106233
41774,11077,35631,7222,161608
4065,3097,16687,83449,131434
74483,93300,11563,9295,16651
32893,95439,878,39,316
40181,24411,77538,75563,252008
12117,12596,26982,11603,37117
20630,11641,75287,70351,258097
40879,726,150,1043,67175
16592,44747,82439,48583,48583
33166,19679,5758,21183,45405
77289,39427,19374,26633,90187
4735,642,11625,48881,446255
15580,10137,95032,18181,174002
4834,5563,52647,31337,72978
53349,28172,72989,59007,249959
8958,5243,26050,6513,55636
61664,55709,18764,58759,85810
6315,7162,67399,55639,108487
65959,37038,24088,16247,71831
13115,6756,88165,66641,300516
21954,14077,1850,40093,65413
24445,81842,10081,2736,3829
9431,23190,13085,38473,20968
11169,6208,21968,54217,137067
80942,77897,34535,22953,59735
97600,97871,65160,9833,74785
8467,13755,41665,25358,41257
49399,37174,51654,12151,84787
405,257,39412,49857,140677
4093,11705,16369,46674,22044
41032,46327,26776,28081,48587
78841,22438,5901,7921,48567
8861,6327,57478,83157,196960
1003,896,3553,12281,17725
7135,5807,31145,44856,93382
74909,34905,22313,34614,122170
20149,83890,452,27781,6781
75176,22239,18847,19805,130658
857,7982,20925,481,2298
71263,46354,29084,42195,109582
12746,10397,3873,59632,77853
32163,83270,19595,46178,25405
58852,4505,32874,74963,1408751
7706,24133,32219,30193,19929
10487,22382,26626,54097,37822
20231,31758,69365,49396,75656
449,872,76838,31269,55665
18796,13361,19547,10919,42859
45227,28927,2131,36108,59786
6866,1443,67638,2543,333931
3965,5836,12399,493,8758
87040,27357,8651,1430,32074
4506,35885,11731,46882,7360
3413,8058,21265,7484,12176
11425,35636,34303,29488,20451
35133,76702,24257,28858,24329
7841,4416,137,165,536
53423,36600,34201,20849,80354
33941,92454,6727,25209,11724
28121,37872,89710,74729,122101
25965,14993,52826,20989,127833
44641,75347,79521,61351,83462
10753,6742,5993,35925,66856
7993,1326,24044,76065,603447
33155,19279,11240,4923,27796
18188,17333,42379,4619,49316
85484,64115,5388,7925,17750
48161,15217,62341,26982,282702
41043,67897,90293,1244,55333
31848,39917,7359,16952,19397
13642,16615,27442,37265,53128
76985,49137,44100,16811,95432
95840,44639,68225,6496,160426
16111,6894,1649,14002,36576
16057,12859,73588,50481,154925
21963,17567,3612,4723,10420
37805,27382,78840,47,108915
39755,94584,44243,31639,31894
54202,30225,78821,64888,257711
4272,2203,11165,22807,65877
67703,17778,48701,49548,374156
3967,15396,17141,9336,6822
31572,26263,37117,68910,127460
529,403,44349,17089,80646
81545,72019,7111,6860,15819
62684,48893,26177,36582,80461
31145,60712,51241,61092,57626
18509,14725,68139,79406,185461
69174,23843,21501,70652,267357
27124,9381,1511,1370,8330
31085,809,71855,53027,4798464
12431,73059,7155,2594,1659
71677,26659,77006,70459,396483
85761,87029,41899,99746,139581
55455,78847,26113,36183,43814
11809,7267,128,949,1751
22221,18088,16957,14573,38734
4454,14257,73179,94268,52312
52211,37961,92739,38126,179989
40151,39650,14697,76414,92262
8479,40722,611,20596,4416
24506,6695,3091,3522,24206
10574,9727,3637,11536,16494
46417,41837,26717,77172,115262
17933,13555,17045,12882,39593
27249,14312,76336,22327,187847
13043,8379,77399,25997,160949
943,855,32821,9116,46254
28659,29281,40655,12886,52404
44760,4351,83957,92483,1815090
4231,4071,45850,82689,133591
10007,5010,4643,73916,156914
51026,72441,74897,25901,71000
7278,22627,37931,77376,37089
52815,46198,1167,304,1682
6559,16843,6288,2773,3528
599,325,43478,22165,120985
37360,92937,87611,87126,70243
6491,4717,37327,10524,65847
70403,52308,6635,38794,61145
32474,28467,87600,13487,115316
80713,74335,34483,81345,125766
40423,77612,6077,7645,7147
25740,14107,53347,46031,181328
16397,10996,28045,80573,161969
10054,78783,15572,14793,3875
456,97465,23489,37419,285
55073,80170,62668,49831,77281
6127,3880,14564,989,24560
23353,38701,89409,24428,68692
20065,10934,50583,83747,246509
84790,44283,24658,55741,153942
148,5877,66631,955,1702
39112,20413,5191,10836,30709
6864,6407,32462,72651,112611
96264,2999,5156,68431,2362047
11657,8772,5933,10732,22146
2350,2193,90997,9229,107401
24273,48193,4366,52095,28437
61423,74933,95441,71180,136580
11189,1478,18051,25508,329757
37484,40469,872,6155,6509
9567,8645,17909,1811,21824
50563,41557,14482,57117,87116
1690,33473,25333,4149,1489
92129,37520,56429,73608,319301
83302,72273,31452,90623,140704
9425,12196,5783,36159,32413
72279,58267,6466,33155,49149
14066,13609,35225,34462,72027
63732,39611,5119,14724,31927
47793,2635,43995,29654,1335828
72855,41399,72192,80639,268956
17786,9731,20240,9981,55237
4176,17807,83758,29143,26477
88203,47390,62375,12087,138590
414,233,39333,18656,103036
71698,5887,17051,5013,268718
59637,4619,26969,88932,1496426
34987,19825,2531,785,5852
36091,18701,7025,7304,27653
9437,6373,91895,34606,187320
576,6755,68219,90102,13501
94099,73104,14026,2079,20731
72327,43922,52359,25174,127675
58756,33999,99309,95489,336644
53853,60488,96199,89049,164928
1779,73163,24655,7017,770
33293,20323,18155,14246,53079
27712,16575,2339,3531,9814
31039,21261,30094,14001,64375
61823,69834,4946,52697,51030
54979,60635,78165,70628,134913
39372,79891,93103,87806,89156
64399,49660,29317,29453,76213
20368,18659,17088,39263,61513
68931,92990,23457,58784,60964
55159,32413,46637,29426,129440
50829,34163,69213,78002,219032
40222,7279,47999,35358,460610
2699,2711,980,2589,3553
32759,16964,36678,2995,76612
54290,36267,57383,59801,175419
19939,12087,17788,8505,43374
77672,27605,46267,97104,403402
65107,41420,16304,79359,150370
6581,4475,67364,27483,139483
62736,35749,1989,407,4205
1546,4245,9671,12246,7982
12195,10439,9353,147,11098
68591,41555,12242,30535,70608
56304,40243,51427,51286,143706
36995,62469,12587,3762,9682
87,71,9340,20391,36431
86503,86438,3053,46571,49662
6887,3342,69611,71764,291338
88339,82869,1196,15633,17939
58113,38987,16117,73932,134225
41974,18047,37821,69694,250060
23091,80063,32854,23613,16286
565,741,34179,41960,58054
9461,5016,76115,52463,242519
24231,49048,19796,13439,16419
81981,41110,12439,10128,45003
48167,44825,10457,34516,48326
67126,37187,73755,28262,184150
182,67383,24976,66141,246
58383,34945,4987,5200,17019
23543,19653,26741,64160,108893
18985,8789,97637,8837,229993
63577,40914,23947,65291,138668
73963,19642,31776,6271,143268
41759,35718,5663,5557,13117
36833,36369,32341,32923,66097
112,67,7267,15087,37368
60813,11714,13331,10637,124429
64899,61181,46472,13039,63128
70655,47127,6668,2497,13740
8334,51889,27801,21373,7898
97100,32851,11559,5761,51194
14426,44289,70165,27571,31835
72755,46452,68211,33227,158876
15338,3659,724,481,5051
96843,48898,15139,2849,35625
37571,34085,37635,68447,116932
307,261,12476,7383,23359
10492,6461,5410,73471,128095
22925,22114,21216,22213,45022
86365,46841,47523,10960,107830
80756,42293,3319,12370,29957
45017,31233,4267,4982,13331
25308,16913,16164,34913,76430
96667,48583,49897,47912,194613
86222,5479,52759,21653,1171008
12830,8971,88499,11688,143284
3033,18134,66977,74250,23621
71411,43709,31738,25335,93244
8119,4981,2296,6637,14561
55175,42274,39735,31253,92652
96129,18340,75265,58077,698912
71557,48482,80914,34823,170823
1009,17123,59072,967,3537
13103,8404,37965,96464,209593
40731,23173,26329,24481,89309
18070,11629,28931,67091,149206
31519,20656,11786,13425,38470
13520,54029,98231,73987,43095
37048,52967,48491,26532,52475
25419,15974,66365,35712,162432
32766,26177,55633,13621,86686
26051,365,21373,10504,2275144
8021,9700,16617,29516,38147
23833,27687,19811,70925,78106
20619,18691,67351,22089,98666
25549,73696,2163,8258,3612
399,388,11323,1245,12925
12171,57053,73835,35967,23424
14017,5464,48751,70439,305762
46891,49044,63020,25103,84254
21032,18279,8583,25688,39432
67016,34261,8849,10844,38521
58525,34746,77498,12643,151831
27597,22730,1191,6862,9778
72519,75196,26360,7327,32488
23858,22907,791,1489,2374
1241,806,44249,56143,154574
60704,13469,12340,99351,503385
57453,88864,36298,43145,51362
10745,2311,64401,32822,452038
7092,45673,1219,2141,522
10363,9820,67205,35896,108802
28549,28231,69729,93788,165359
23038,13755,3981,9263,22182
48989,20659,10265,10449,49119
7160,46541,18485,39436,8910
19233,16225,28307,24511,62610
38677,31238,84881,93744,221163
56629,19396,12324,23099,103422
32313,20296,94460,47959,226743
7963,7957,26197,21092,47324
35963,20824,35909,12072,82863
29787,29824,55459,30149,85502
87419,44285,13542,48697,122861
50443,17871,46847,15787,176792
31160,61411,9607,14039,11998
12286,41405,8107,74413,24486
1073,1067,2586,2981,5598
9216,13549,4388,5503,6728
36632,63463,28657,42606,41134
13099,40719,33462,39007,23313
6775,14032,23670,21233,21680
56029,28845,37245,43663,157157
71705,24691,26419,32687,171650
8433,10888,64603,55970,93387
2216,587,4019,2424,24323
31475,42646,244,2611,2108
67324,95227,59233,71529,92446
30730,16887,69372,88201,286743
89671,76990,25963,20849,54523
39642,30377,36034,9091,58888
76639,95806,97287,31871,103318
83989,93127,61839,72838,121462
38954,16613,32700,67787,235621
38,21,16204,55327,129437
19165,88453,10471,2503,2811
56279,74773,51720,68359,90379
20510,34901,94917,6440,59564
73107,19948,44424,40711,312009
17999,10126,2247,6106,14848
1803,1814,5507,7097,12527
80978,83699,74582,75505,145208
15101,17831,13848,7517,18094
48599,39041,16595,29712,57644
2411,2010,16399,16426,39374
52131,82870,16913,55229,45382
15897,22153,17961,15259,23838
9292,7983,54337,31699,100143
3302,2193,59277,20893,120712
25271,17858,8310,4697,18406
63927,96559,800,26103,17811
20213,14043,13190,67547,116210
6550,23427,86753,42104,36027
9913,25634,30010,11079,15890
8503,6682,5612,8559,18033
23048,37233,2857,1496,2695
796,35533,29237,11445,911
11479,11994,4629,11738,15664
56657,39157,27287,15562,61999
80222,15967,13718,3137,84684
10592,12075,97823,7498,92386
302,1197,56067,8479,16285
46043,45519,30201,56599,87799
9450,5969,29389,73807,163378
89211,40459,56616,31735,194811
13813,7385,14818,6041,39015
21275,18386,3839,13076,19573
4015,37716,71893,48141,12778
24658,40875,60936,94019,93477
9115,4679,51934,60323,218684
10845,10421,57900,98041,162286
7444,82013,59986,77583,12486
13905,7028,1755,1652,6741
82327,29073,4451,78446,234743
3871,1980,43484,19703,123534
93529,13216,82592,34779,830629
28859,28184,5470,2679,8345
26188,18989,25129,4571,40959
13346,227,13497,54698,4009385
2587,24378,35059,13333,5135
68183,38165,3397,1473,8700
41873,29243,8376,12703,30183
17,12,54037,66557,170842
19,109,41781,7939,8666
10690,73177,18405,19564,5546
3853,3339,35201,17650,60987
7131,77636,87103,38536,11540
61064,24509,74567,92130,415325
5711,38224,57721,44751,15311
60676,44061,13347,21304,47718
54182,29401,4582,3113,14180
95752,16803,63223,20979,479825
31057,18055,88803,43027,226765
21796,17979,62479,21001,101203
38727,20486,9593,10948,38831
76354,38581,99296,57951,311201
7485,17218,46137,35353,35425
34278,41471,64561,43348,89193
26274,20695,3822,45803,63003
703,3865,99796,94773,35390
2615,2352,6005,19626,28497
69975,63152,17960,10273,31283
37688,17679,68,6169,13296
2279,1614,36585,76456,159616
3986,3009,21,4,33
88595,8838,47683,66770,1147314
9411,8971,8654,74943,87697
1089,31027,17339,43233,2126
27289,50565,17689,4215,11821
21538,9225,81581,26980,253462
93835,49199,70366,57943,244718
22487,12919,16273,93076,190335
15324,54385,81131,65146,41217
42509,22219,593,2258,5454
96463,35310,90431,51030,386456
4408,3139,66301,24776,127897
15484,33115,11579,7166,8765
23038,5447,47942,801,206157
7893,50582,21849,23056,7007
6,5,40278,23609,76664
3584,13649,2980,10967,3662
9728,257,77489,72795,5688571
80633,25834,67038,72671,436059
36053,2649,35832,28013,868934
64459,39144,8053,639,14313
83415,27388,82327,37503,364964
19401,13252,20887,49118,102488
15217,8395,72803,11814,153379
11700,8209,7293,12215,27804
9172,4877,10398,4595,28197
61594,32477,99944,76459,334556
25021,21140,1927,30770,38699
54220,74379,30473,60955,66648
72596,86485,49051,46888,80532
3821,2943,42718,21743,83692
6889,5238,1423,2169,4724
26967,17057,1538,321,2939
39583,28955,2890,253,4296
18529,11173,79150,17171,159736
22680,54671,47080,90037,56882
1844,14131,30576,36817,8794
20730,17827,58454,72945,152796
16748,13359,34729,714,44435
33471,54248,44096,94859,85735
38703,35566,7990,30113,41464
21795,12193,52538,2549,98468
17201,95828,99013,47138,26234
31281,18200,14989,25008,68745
46054,19815,80446,99205,417545
66035,70232,10694,22801,31493
32281,1467,1114,4067,114007
1229,781,7988,30767,60986
37765,32416,98061,55799,179249
17950,11111,37005,43852,130626
80312,63559,80150,17001,122759
43707,47114,41673,21650,58744
32843,44514,9419,209,7104
75995,13278,13949,32704,267013
18643,33411,13361,66387,44499
77151,29579,12223,19619,83054
6338,24715,83046,39425,31407
5023,65233,32465,3469,2767
43999,37373,41348,20159,72412
6268,4053,16910,6527,36246
40526,66853,10665,63436,44920
17231,5913,26317,64386,264317
88330,26403,576,6535,23789
43257,37948,35081,82033,133498
1099,908,40652,4023,54073
2731,1396,16341,7139,45934
66487,49619,44879,47397,123645
34615,16623,20469,22411,89291
37737,49985,1067,26860,21084
11872,8261,11093,1469,18053
13501,7311,64076,56761,223146
32796,25807,94526,71919,211521
669,335,30187,70829,201730
24359,17306,16513,53847,99035
634,3523,3271,15930,3455
57721,40753,86763,95888,258700
26369,38050,75034,74809,103843
48903,68789,10418,73709,59807
25370,42211,46601,53243,60009
20963,10941,52677,53570,203570
1581,1253,6803,4855,14709
67,911,45473,71693,8617
15923,57781,43525,72588,31998
10517,5620,21656,20051,78049
17152,37765,89133,47240,61938
37918,32739,10632,12439,26720
51150,26993,57857,80774,262697
33450,26657,39154,46967,108067
83867,84780,12014,29407,40975
13225,10367,38344,98819,174976
1697,26283,12344,6739,1233
1221,992,10562,15377,31927
38057,28427,36501,64349,135015
3903,5009,13277,44277,44846
84549,22183,3035,4887,30194
12961,11399,619,996,1836
63484,21319,15843,14455,90222
2719,91712,43213,88039,3892
5653,28402,18019,1876,3960
49032,48755,5433,54259,60031
22145,33413,42347,97261,92528
72380,26127,16593,49606,183392
19561,41347,48038,15143,29891
36254,33039,2837,3051,6461
72781,98632,29685,5146,25702
6489,6157,36997,93597,137635
25740,20269,4611,2729,9321
8195,96046,2389,735,266
4254,2603,74869,64996,228577
14071,8323,82241,63444,246297
15195,11834,17276,88811,136217
22079,76808,69315,59906,37146
8417,66798,80088,82345,20468
12027,21664,43926,32933,42669
20201,72070,28736,21331,14034
29675,15929,70900,787,133550
3942,19855,16569,87415,20645
65359,54557,58424,55249,136180
20760,10789,18962,10459,56612
43086,26761,7547,13220,33435
90520,1027,94858,78299,15262095
51037,31783,75423,25895,162696
51773,48374,33017,49834,88672
86815,50578,29393,31723,104903
22467,31130,6793,11921,13506
43827,37883,30421,7187,43509
63705,39829,331,5865,9910
9293,6640,52349,26030,109695
3242,5347,49691,31217,49056
3592,2161,7281,12971,33663
6934,23201,96757,97994,58205
5234,25211,9353,14214,4892
1706,1331,98953,70916,217729
42639,48749,45001,7882,46255
43947,22075,28013,77529,210114
40035,24368,92733,98378,313983
66931,35518,14414,65039,149724
59985,99068,8933,11564,12410
40175,9403,13507,5051,79290
57329,20689,1116,89,3339
40861,33484,50628,87089,168058
56127,33626,65714,53567,199098
7039,34037,63963,31984,19842
99728,79883,42664,11475,67588
21873,82903,1649,6755,2218
88200,89599,15151,22222,36790
26924,44879,2131,280,1446
5601,46472,13457,17700,3755
10343,8262,22487,26605,61457
67061,93135,7985,10391,13231
42611,41059,40526,2109,44246
2808,2623,38242,89805,137078
28321,25728,441,3455,4289
85997,66028,77,98431,128300
14513,22389,10005,92996,66767
95951,22568,89239,35971,532348
54389,74142,6079,8342,10579
15746,15279,27883,81127,112342
26495,39834,7914,2131,6681
14733,24697,77503,39510,69804
1305,10139,43329,25312,8834
7589,46849,32801,25896,9508
17703,19288,11407,5207,15249
56991,39353,4247,5150,13609
11869,28477,83020,83869,69558
87710,70151,68107,68977,171397
53393,10532,36927,10381,239833
40766,26033,69769,23810,146538
8397,8846,13416,8623,20921
10931,12647,32300,48437,69782
19033,13928,61886,35337,132857
23146,19589,6201,4319,12430
51178,34305,96491,92213,281519
34255,60379,42277,11557,30542
21802,8183,88117,91114,477526
40408,20465,35681,96241,260479
12075,10742,34799,50052,95381
18370,29263,4346,28523,20634
41569,76213,19483,11410,16850
44048,90543,5129,32171,18146
67271,79625,7,4,9
21401,11686,33367,48198,149373
908,23831,2720,47731,1922
1157,1905,78605,34299,68572
89251,41656,14117,69242,178603
41815,19657,2192,13713,33833
63809,55572,8471,10255,21502
24629,23820,20759,13101,35010
72380,39643,50059,37111,159155
40589,71438,79169,97760,100526
1359,4048,16447,45028,20638
32924,4493,4124,391,33086
37,181,17786,41343,12087
31801,14012,5932,3753,21980
18722,11599,11791,5177,27388
98969,97394,36376,62685,100663
1960,1189,2055,62213,105942
81541,42256,27305,14014,79733
78839,45538,33774,42761,132504
17011,14498,20921,46594,79218
59307,92509,9216,1565,6912
99006,53927,21234,88271,201044
6478,4427,21611,17604,57383
79477,22955,31679,7048,134085
11031,47161,48604,48977,22824
3853,46144,42166,63607,8832
10248,66163,16621,41508,9004
2931,3098,86081,4945,86119
91033,27994,78227,88042,540686
39737,6302,15197,15346,192588
87052,44971,863,2217,5962
51242,6239,1376,81103,677415
55249,50818,87994,71403,173295
5911,23205,20191,31522,13173
34134,17815,12850,7723,39418
9901,21150,95120,39763,63143
14291,8757,89314,5883,155357
19061,16369,47205,33649,94151
72942,84611,11679,31235,36996
28361,82837,18953,27754,15991
42083,18718,30928,23871,123203
73957,51271,31661,51344,119733
5763,9797,60281,42071,60207
6747,4081,17918,11193,48129
1862,17971,775,1422,228
4395,60989,88357,86877,12628
56973,43838,53587,43418,126071
10843,7822,70211,7767,108094
60700,19489,39084,17329,175703
40377,20009,68959,31034,201780
5148,82603,4423,7773,760
8000,8583,11281,24390,33248
251,172,48704,8089,82878
20,13,397,85442,132060
15974,84013,85297,56087,26883
52098,93941,22906,32915,30958
23953,12948,59509,2929,115506
31652,20935,49393,47032,145787
49918,28543,39846,97361,239957
28211,3603,54873,883,436562
50584,29781,1161,65701,113567
19498,30947,92980,83629,111272
96354,93953,32134,28221,61898
34434,24031,5469,46918,75065
2291,9996,20729,10188,7086
83275,69479,37541,3168,48793
5122,4887,787,1836,2749
55623,28090,21647,751,44352
91483,98071,9233,23592,30620
64423,33904,36883,79423,221000
22177,14809,6996,851,11751
12249,44312,84279,89023,47905
99503,59896,2356,3127,9108
7071,67624,74269,80484,16181
72515,9477,20597,98800,913588
70979,43408,79359,63152,233028
56923,93139,9657,8750,11249
4670,8661,45135,21949,36171
3931,1963,17701,18125,71744
63241,64070,35421,28634,63226
24163,76656,61230,41939,32520
53127,42623,27558,86369,142003
32995,24413,587,37793,51872
5447,94968,5021,44296,2828
69366,39547,46058,8185,95143
6545,5774,88396,45933,152266
29708,18391,60925,81316,229770
39335,13664,75234,55541,376466
13346,20855,5071,33298,24554
60555,15272,23570,15501,154921
42983,62060,16921,29403,32084
33305,65166,25119,62599,44831
79053,44542,93344,19531,200330
31248,30421,35957,14659,51992
11677,6574,30611,16841,84286
45617,36585,95736,71215,208168
63510,32831,93541,19041,217784
19363,34473,3278,3243,3663
907,5740,74805,44272,18816
21637,3624,52512,45269,583799
75745,20214,63724,67707,492492
8702,18841,19181,11518,14179
53132,58701,85691,63281,134839
24921,10520,4337,3680,18991
23821,33176,41568,25577,48211
93789,34069,39763,32482,198885
7593,35284,96617,30528,27361
8965,8367,1831,50014,55550
7655,13822,5725,65082,39215
22825,99401,11063,25993,8509
60257,38376,14566,16061,48090
23689,18755,84795,68047,193051
35576,58443,62149,56706,72350
8247,1204,22621,94989,805590
29107,73616,12633,54160,26409
14264,8881,1333,95176,155005
17378,11561,12960,21769,52203
60396,88393,9471,55775,44581
45488,34341,37428,89771,168488
14496,7769,48449,56508,195836
17182,89401,3425,2044,1051
19182,203,77832,51563,12226871
10703,29054,11763,6100,6581
12291,6496,4212,7441,22049
43123,61646,48929,30537,55589
11195,9582,15897,25343,48183
25170,13267,38632,18025,107489
89701,18991,30494,76281,504335
32997,50030,23985,6559,20145
55693,39821,68443,81037,209061
97106,14791,4731,25090,195782
92543,64610,22917,9218,46028
3124,2349,13313,9179,29913
26896,17265,44537,43343,136903
20817,10853,61009,10943,138010
55755,45533,1285,38486,48699
34085,14514,84351,81650,389840
26125,95219,49889,24950,20533
38905,38523,22197,18064,40661
1096,37251,63201,63233,3720
31429,20637,31115,12808,66892
19147,13709,43679,47519,127374
48640,49407,6157,7013,12966
52318,90361,36342,13927,29105
333,766,3366,2059,2359
10860,9349,79915,14368,109521
3943,1324,21469,51067,216019
49596,24935,14101,15442,58762
8369,4814,3273,14663,31182
71497,37299,78419,47084,240572
24007,20967,1226,9363,12124
88763,1794,35755,2557,1895590
46165,38132,36983,38944,91922
30581,28692,80772,3565,89889
70997,3173,26773,39739,1488230
10443,30452,39667,9075,16716
77217,44257,8903,23775,57015
6324,4355,42833,2903,66414
11929,26750,32744,40495,32660
8602,6399,97882,1039,132977
48067,32787,99165,11339,162003
20147,12401,14523,12644,44136
66493,99473,3007,3493,4345
74881,99701,25537,61007,64999
15041,13162,24107,48038,82444
4784,52867,28727,8774,3393
191,285,43437,43039,57954
32599,75333,12564,2063,6329
18557,26308,59774,7525,47471
70858,85621,13927,33108,38925
13880,13319,74012,91455,172437
10531,69453,42858,16633,9021
34631,2056,22310,1591,402585
885,5021,9592,18969,5034
99448,92463,2573,3520,6553
47020,45533,1978,2207,4322
47927,33252,6060,47981,77891
45767,42121,25177,12567,41011
93638,5149,12642,28115,741194
89170,35577,49413,11290,152146
69907,71263,18206,29391,46691
17550,23977,9811,14472,17774
24260,51353,10622,955,5470
64717,99497,40663,4310,29252
48992,17637,88213,28879,325257
17237,14293,24355,31376,67210
51990,28579,3876,29519,60752
46407,38272,23201,3584,32478
29290,21369,1859,73787,103687
14952,299,28805,35844,3232882
95563,20385,54544,17195,336306
2458,4609,76325,31804,57666
4965,4882,58543,38217,98405
36804,22547,19421,63926,136049
